robinson_0m0__0.p,2
robinson_0m10__0.p,71
robinson_0m1__0.p,11
robinson_0m11__0.p,75
robinson_0m12__0.p,75
robinson_0m13__0.p,79
robinson_0m14__0.p,83
robinson_0m15__0.p,87
robinson_0m16__0.p,91
robinson_0m17__0.p,95
robinson_0m18__0.p,99
robinson_0m19__0.p,103
robinson_0m20__0.p,107
robinson_0m2__0.p,15
robinson_0m21__0.p,111
robinson_0m22__0.p,115
robinson_0m23__0.p,119
robinson_0m24__0.p,123
robinson_0m25__0.p,127
robinson_0m26__0.p,131
robinson_0m27__0.p,135
robinson_0m28__0.p,139
robinson_0m29__0.p,143
robinson_0m3__0.p,23
robinson_0m4__0.p,31
robinson_0m5__0.p,39
robinson_0m6__0.p,43
robinson_0m7__0.p,55
robinson_0m8__0.p,59
robinson_0m9__0.p,71
robinson_0p0__0.p,2
robinson_0p10__10.p,115
robinson_0p11__11.p,127
robinson_0p1__1.p,8
robinson_0p12__12.p,151
robinson_0p13__13.p,165
robinson_0p14__14.p,169
robinson_0p15__15.p,173
robinson_0p16__16.p,177
robinson_0p17__17.p,181
robinson_0p18__18.p,184
robinson_0p19__19.p,187
robinson_0p20__20.p,212
robinson_0p21__21.p,214
robinson_0p22__22.p,217
robinson_0p2__2.p,12
robinson_0p23__23.p,219
robinson_13m3__39.p,191
robinson_13m4__52.p,227
robinson_13m5__65.p,255
robinson_13m6__78.p,298
robinson_13m7__91.p,341
robinson_13m8__104.p,363
robinson_13m9__117.p,406
robinson_13p0__13.p,2
robinson_13p10__23.p,252
robinson_13p11__24.p,265
robinson_13p1__14.p,5
robinson_13p12__25.p,314
robinson_13p13__26.p,329
robinson_13p14__27.p,380
robinson_13p15__28.p,397
robinson_13p16__29.p,450
robinson_13p17__30.p,469
robinson_13p18__31.p,524
robinson_13p19__32.p,545
robinson_13p20__33.p,549
robinson_13p21__34.p,553
robinson_13p2__15.p,44
robinson_13p22__35.p,557
robinson_13p23__36.p,561
robinson_13p24__37.p,618
robinson_13p25__38.p,622
robinson_13p26__39.p,626
robinson_13p27__40.p,630
robinson_13p28__41.p,653
robinson_13p29__42.p,657
robinson_13p3__16.p,49
robinson_13p4__17.p,90
robinson_13p5__18.p,97
robinson_13p6__19.p,140
robinson_13p7__20.p,149
robinson_13p8__21.p,194
robinson_13p9__22.p,205
robinson_14m0__0.p,2
robinson_14m10__140.p,479
robinson_14m11__154.p,525
robinson_14m1__14.p,86
robinson_14m12__168.p,571
robinson_14m13__182.p,617
robinson_14m14__196.p,652
robinson_14m15__210.p,698
robinson_14m16__224.p,744
robinson_14m17__238.p,790
robinson_14m18__252.p,836
robinson_14m19__266.p,882
robinson_14m20__280.p,928
robinson_14m21__294.p,1263
robinson_14m22__308.p,1323
robinson_14m2__28.p,154
robinson_14m23__322.p,1383
robinson_14m24__336.p,1443
robinson_14m25__350.p,1503
robinson_14m26__364.p,1563
robinson_14m27__378.p,1021
robinson_14m28__392.p,713
robinson_14m29__406.p,355
robinson_14m3__42.p,200
robinson_14m4__56.p,239
robinson_14m5__70.p,270
robinson_14m6__84.p,316
robinson_14m7__98.p,330
robinson_14m8__112.p,387
robinson_14m9__126.p,433
robinson_14p0__14.p,2
robinson_14p10__24.p,262
robinson_14p11__25.p,275
robinson_14p1__15.p,5
robinson_14p12__26.p,326
robinson_14p13__27.p,341
robinson_14p14__28.p,394
robinson_14p15__29.p,411
robinson_14p16__30.p,466
robinson_14p17__31.p,485
robinson_14p18__32.p,542
robinson_14p19__33.p,546
robinson_14p20__34.p,550
robinson_14p21__35.p,554
robinson_14p2__16.p,46
robinson_14p22__36.p,558
robinson_14p23__37.p,579
robinson_14p24__38.p,583
robinson_14p25__39.p,587
robinson_14p26__40.p,591
robinson_14p27__41.p,650
robinson_14p28__42.p,654
robinson_14p29__43.p,658
robinson_14p3__17.p,51
robinson_14p4__18.p,94
robinson_14p5__19.p,101
robinson_14p6__20.p,146
robinson_14p7__21.p,155
robinson_14p8__22.p,202
robinson_14p9__23.p,213
robinson_15m0__0.p,2
robinson_15m10__150.p,498
robinson_15m11__165.p,547
robinson_15m1__15.p,89
robinson_15m12__180.p,596
robinson_15m13__195.p,645
robinson_15m14__210.p,694
robinson_15m15__225.p,743
robinson_15m16__240.p,792
robinson_15m17__255.p,841
robinson_15m18__270.p,890
robinson_15m19__285.p,939
robinson_15m20__300.p,988
robinson_15m21__315.p,1037
robinson_15m22__330.p,1410
robinson_15m2__30.p,153
robinson_15m23__345.p,1474
robinson_15m24__360.p,1538
robinson_15m25__375.p,1018
robinson_15m26__390.p,584
robinson_15m27__405.p,303
robinson_15m3__45.p,209
robinson_15m4__60.p,236
robinson_15m5__75.p,280
robinson_15m6__90.p,329
robinson_15m7__105.p,351
robinson_15m8__120.p,400
robinson_15m9__135.p,460
robinson_15p0__15.p,2
robinson_15p10__25.p,272
robinson_15p11__26.p,285
robinson_15p1__16.p,5
robinson_15p12__27.p,338
robinson_15p13__28.p,353
robinson_15p14__29.p,408
robinson_15p15__30.p,425
robinson_15p16__31.p,482
robinson_15p17__32.p,501
robinson_15p18__33.p,505
robinson_15p19__34.p,509
robinson_15p20__35.p,513
robinson_15p21__36.p,517
robinson_15p2__17.p,48
robinson_15p22__37.p,576
robinson_15p23__38.p,580
robinson_15p24__39.p,584
robinson_15p25__40.p,588
robinson_15p26__41.p,609
robinson_15p27__42.p,613
robinson_15p28__43.p,617
robinson_15p29__44.p,621
robinson_15p3__18.p,53
robinson_15p4__19.p,98
robinson_15p5__20.p,105
robinson_15p6__21.p,152
robinson_15p7__22.p,161
robinson_15p8__23.p,210
robinson_15p9__24.p,221
robinson_16m0__0.p,2
robinson_16m10__160.p,528
robinson_16m11__176.p,580
robinson_16m1__16.p,92
robinson_16m12__192.p,632
robinson_16m13__208.p,684
robinson_16m14__224.p,736
robinson_16m15__240.p,788
robinson_16m16__256.p,840
robinson_16m17__272.p,892
robinson_16m18__288.p,944
robinson_16m19__304.p,996
robinson_16m20__320.p,1048
robinson_16m21__336.p,1429
robinson_16m22__352.p,1497
robinson_16m2__32.p,159
robinson_16m23__368.p,1354
robinson_16m24__384.p,829
robinson_16m25__400.p,376
robinson_16m26__416.p,165
robinson_16m3__48.p,211
robinson_16m4__64.p,263
robinson_16m5__80.p,295
robinson_16m6__96.p,347
robinson_16m7__112.p,372
robinson_16m8__128.p,424
robinson_16m9__144.p,476
robinson_16p0__16.p,2
robinson_16p10__26.p,282
robinson_16p11__27.p,295
robinson_16p1__17.p,5
robinson_16p12__28.p,350
robinson_16p13__29.p,365
robinson_16p14__30.p,422
robinson_16p15__31.p,439
robinson_16p16__32.p,498
robinson_16p17__33.p,502
robinson_16p18__34.p,506
robinson_16p19__35.p,510
robinson_16p20__36.p,514
robinson_16p21__37.p,533
robinson_16p2__18.p,50
robinson_16p22__38.p,537
robinson_16p23__39.p,541
robinson_16p24__40.p,545
robinson_16p25__41.p,606
robinson_16p26__42.p,610
robinson_16p27__43.p,614
robinson_16p28__44.p,618
robinson_16p29__45.p,622
robinson_16p3__19.p,55
robinson_16p4__20.p,102
robinson_16p5__21.p,109
robinson_16p6__22.p,158
robinson_16p7__23.p,167
robinson_16p8__24.p,218
robinson_0p24__24.p,222
robinson_0p25__25.p,225
robinson_0p26__26.p,228
robinson_0p27__27.p,230
robinson_0p28__28.p,233
robinson_0p29__29.p,236
robinson_0p3__3.p,28
robinson_0p4__4.p,34
robinson_0p5__5.p,37
robinson_0p6__6.p,55
robinson_0p7__7.p,63
robinson_0p8__8.p,83
robinson_0p9__9.p,93
robinson_10m0__0.p,2
robinson_10m10__100.p,380
robinson_10m1__10.p,98
robinson_10m11__110.p,414
robinson_10m12__120.p,448
robinson_10m13__130.p,482
robinson_10m14__140.p,516
robinson_10m15__150.p,550
robinson_10m16__160.p,563
robinson_10m17__170.p,597
robinson_10m18__180.p,631
robinson_16p9__25.p,229
robinson_17m0__0.p,2
robinson_17m1__17.p,95
robinson_17m2__34.p,118
robinson_17m3__51.p,205
robinson_17m4__68.p,260
robinson_17m5__85.p,310
robinson_17m6__102.p,338
robinson_17m7__119.p,393
robinson_17m8__136.p,448
robinson_17m9__153.p,503
robinson_17p0__17.p,2
robinson_17p10__27.p,292
robinson_17p11__28.p,305
