binary_1m6m5p4__34.p,139
binary_1m7m0p6__6.p,5
binary_8m1m6m9__432.p,293
binary_9p7p0p9__25.p,61
binary_4m8p2p2__36.p,129
binary_8m1p0p8__16.p,27
binary_1m7m2p8__22.p,75
binary_4m1p5p3__12.p,45
binary_5p1p9m6__90.p,171
binary_3p6m4p9__45.p,165
binary_6p2m4m8__256.p,225
binary_5p1p9p0__15.p,25
binary_4p9m4m6__312.p,293
binary_2p3p6m6__66.p,167
binary_2p4m0p1__1.p,5
binary_4p4m2p7__23.p,85
binary_2p4m1p9__15.p,35
binary_9p7p2m4__72.p,129
binary_7m1m3m4__84.p,173
binary_7m1m6m0__0.p,1
binary_5m5m4m8__800.p,369
binary_3m3m3m7__189.p,511
binary_7p4m5p3__58.p,237
binary_8m1p7m6__90.p,151
binary_4m8p4m2__72.p,149
binary_4m1p7p4__15.p,39
binary_4p9m4p3__55.p,137
binary_3p6p3m8__96.p,161
binary_9p7p7p8__31.p,91
binary_1m7m3m3__63.p,175
binary_8p3m9m2__198.p,277
binary_9m6m7m4__1512.p,547
binary_8m6m0m9__0.p,5
binary_8p7p0m1__15.p,17
binary_3m3p1p6__16.p,109
binary_6p2m9m2__144.p,193
binary_3m8m8p9__201.p,229
binary_8p3p2p9__22.p,63
binary_2p4m5p8__38.p,167
binary_4m9m2p0__72.p,123
binary_4p4m5p5__45.p,167
binary_8m2m1m6__96.p,133
binary_4m1p8m1__12.p,21
binary_6p2p3p1__12.p,43
binary_2p9m7m1__77.p,207
binary_2p4p8p0__14.p,33
binary_2m5m4m2__80.p,173
binary_9p2m5m3__165.p,431
binary_1m7m4m2__56.p,131
binary_8p3p6p5__22.p,73
binary_8p3p7m0__0.p,1
binary_3p6p4m4__52.p,139
binary_3m3p8p1__18.p,109
binary_1p8m5m7__315.p,579
binary_1p1p9p4__15.p,35
binary_7m1m7p8__57.p,221
binary_6p2p5m2__26.p,71
binary_8p4m1p5__17.p,41
binary_2p4p8p6__20.p,73
binary_7p4m5p7__62.p,259
binary_2p4p9p0__15.p,33
binary_9p8m8p5__141.p,207
binary_7p4p0p4__15.p,37
binary_6p3m2p2__20.p,81
binary_7p4p8p0__19.p,41
binary_8p4m6m1__72.p,97
binary_3m3p8p4__21.p,121
binary_3m4m0m6__0.p,5
binary_3m4m1m0__0.p,1
binary_1m7m4p5__33.p,141
binary_9p2m7m1__77.p,197
binary_2p4p9p6__21.p,73
binary_7p5m1p9__21.p,57
binary_7p5m3m0__0.p,1
binary_9m6m8p4__436.p,299
binary_1p8m5p4__49.p,189
binary_3p6p7m5__80.p,211
binary_8p7p5p7__27.p,91
binary_7m1m9p1__64.p,193
binary_1p2m5p7__22.p,113
binary_3m8p7m5__155.p,343
binary_6p3p0m7__63.p,153
binary_7m1p0m2__14.p,41
binary_7p5m3p1__37.p,115
binary_6p3p2p0__11.p,25
binary_7m1p2p9__18.p,49
binary_8p4m7p4__88.p,201
binary_2p5m2m6__84.p,165
binary_1p8m6p7__61.p,165
binary_6p3p8p8__25.p,71
binary_7p5p4p5__21.p,85
binary_1m7m5p7__42.p,213
binary_9p2m8p8__96.p,241
binary_2p5m2p0__14.p,49
binary_3m4m4m4__192.p,217
binary_1m7p1p8__16.p,37
binary_1p2m7p5__26.p,117
binary_8m6m6m4__1152.p,313
binary_7p5p8p1__21.p,63
binary_5p2m5m9__315.p,535
binary_7p5p9m0__0.p,1
binary_2m5m5m6__300.p,397
binary_1m7p3p7__17.p,51
binary_8p4m8m1__96.p,123
binary_9m6p0m3__162.p,269
binary_9p8m9p9__162.p,341
binary_8p8m1p1__17.p,29
binary_9p2p1m5__60.p,131
binary_3p6p7m9__144.p,273
binary_9p8p1p2__20.p,55
binary_7m1p3m9__90.p,187
binary_9p2p4p8__23.p,57
binary_3m4m8m1__96.p,161
binary_1m8m4p5__37.p,107
binary_3p6p8p9__26.p,91
binary_8m2m8m9__1152.p,487
binary_3p6p9m0__0.p,1
binary_7p6m0m3__0.p,5
binary_3p7m0m9__0.p,5
binary_8p4m8p2__98.p,145
binary_6p3p9m7__126.p,249
binary_4m9m3m6__648.p,511
binary_6p4m0p7__7.p,5
binary_1m8m7m1__56.p,101
binary_8m6m9p1__433.p,319
binary_5p2m9p6__69.p,249
binary_7m1p4m8__88.p,175
binary_8m2p5p8__29.p,105
binary_1m8p1m2__18.p,43
binary_9p2p5m5__80.p,183
binary_9p8p8m6__150.p,193
binary_1m8p1p5__14.p,29
binary_7m1p6p4__17.p,49
binary_6m5m3m7__630.p,867
binary_4m2m4m3__96.p,281
binary_2p9m9m5__495.p,693
binary_7p6m2p3__29.p,89
binary_6p4m3m4__120.p,161
binary_6p4m4m0__0.p,1
binary_8m2p6p3__25.p,101
binary_3p7m8p6__86.p,197
binary_2p5m4m9__252.p,369
binary_5p3m1m5__40.p,125
binary_9p9m4p2__74.p,129
binary_1p8m7m6__378.p,443
binary_1m8p5m4__52.p,111
binary_9p3m5p3__63.p,157
binary_2p5p6p1__14.p,53
binary_5p3m2p0__16.p,53
binary_7p6m2p8__34.p,103
binary_6m5p3p1__34.p,161
binary_1p2m9p7__34.p,127
binary_1m8p5p9__22.p,55
binary_8m2p9m2__50.p,117
binary_8m3m0p7__7.p,5
binary_8m3m2m0__0.p,1
binary_4m9m6p4__220.p,289
binary_4p9m9m9__1053.p,785
binary_4p9p2m0__0.p,1
binary_3m4p3m7__105.p,355
binary_3m4p4m0__0.p,1
binary_8p4m9m8__864.p,303
binary_4p9p2p1__16.p,57
binary_2p9p6m7__119.p,243
binary_7m2m5m2__140.p,227
binary_1m8p8m4__64.p,95
binary_5p3m5p3__43.p,157
binary_3m4p6p1__19.p,93
binary_3m4p9m0__0.p,1
binary_2p9p6p2__19.p,59
binary_3m0m2p3__3.p,11
binary_1m9p2p5__16.p,47
binary_3m0m3m5__0.p,11
binary_8m3m2p9__57.p,143
binary_6m6m2p8__80.p,187
binary_3m0m5p3__3.p,11
binary_9m6p3m7__399.p,569
binary_3m0m7p7__7.p,11
binary_9p3m6m8__576.p,243
binary_4m2p5m5__65.p,283
binary_3m0m8p4__4.p,11
binary_8p8m2p6__38.p,91
binary_7m2p6p8__28.p,117
binary_1p0m3m8__24.p,55
binary_6p4m5m8__400.p,289
binary_6p4m7m0__0.p,1
binary_8m6p3p0__51.p,95
binary_8p4p4m5__80.p,171
binary_3m0p3m3__9.p,53
binary_1p0m3p5__8.p,29
binary_6m6p1m1__37.p,91
binary_3p7p5m7__105.p,339
binary_1p0m5p0__5.p,7
binary_3m4p9p2__23.p,111
binary_3m0p3p3__6.p,21
binary_3p8m0p9__9.p,5
binary_1p0m8p0__8.p,7
binary_4p9p5m8__144.p,193
binary_3m0p4p2__6.p,17
binary_1p0m8p3__11.p,17
binary_3m1m1p4__7.p,17
binary_6p4p8p2__20.p,69
binary_1p0m9p2__11.p,17
binary_2p6m3m9__216.p,299
binary_8p4p8p7__27.p,75
binary_5p4m4m4__144.p,191
binary_4p9p6p2__21.p,71
binary_7m2p7p5__26.p,131
binary_1p0p3m3__12.p,57
binary_5m0m6m9__0.p,11
binary_6p4p9p1__20.p,67
binary_9m6p4m2__116.p,185
binary_1p0p3p5__9.p,31
binary_5m0p2m7__14.p,41
binary_5m0p6p7__13.p,27
binary_8p5m3m1__39.p,89
binary_8p8m4m2__128.p,137
binary_5m0p7p1__8.p,19
binary_7p6m5m8__520.p,373
binary_8m3p0m9__216.p,247
binary_5m0p9p7__16.p,37
binary_8m6p4p6__58.p,165
binary_2p6m3p8__32.p,123
binary_2p6p2m0__0.p,1
binary_3p8m2m6__132.p,181
binary_7m2p7p9__30.p,137
binary_2m5m5m7__350.p,579
binary_1p1m2m4__16.p,117
binary_3m5m1m5__75.p,245
binary_2p6p3p5__16.p,75
binary_9p3m8m3__288.p,343
binary_8m3p1p9__34.p,117
binary_1p1m3p2__8.p,65
binary_5p4m4m8__288.p,239
binary_7m2p8p8__30.p,115
binary_5m1m6p4__34.p,139
binary_7m2p9m0__0.p,1
binary_2p6p3p6__17.p,63
binary_8p5m4p8__60.p,165
binary_6p5m2m8__176.p,195
binary_7p6m8p1__105.p,179
binary_3m1m3p7__16.p,101
binary_1p1p5p7__14.p,49
binary_2m5p3m3__39.p,169
binary_5p4p3p4__16.p,73
binary_9p9m9m6__972.p,587
binary_6m6p1m9__333.p,375
binary_5p4p4p6__19.p,67
binary_3p8m7m2__154.p,253
binary_5m1m9p4__49.p,181
binary_7m3m2p7__49.p,171
binary_8m3p5m3__87.p,233
binary_5p4p5p9__23.p,81
binary_5m5m6m7__1050.p,1257
binary_3m9m0m3__0.p,5
binary_5m1p5p8__18.p,53
binary_9p3m8p3__99.p,151
binary_6p5m4m4__176.p,195
binary_5m1p7m0__0.p,1
binary_7p7m1m9__126.p,223
binary_2p6p7m8__120.p,215
binary_1p8m7m7__441.p,747
binary_9p9p2m6__120.p,153
binary_4m9m8m9__2592.p,619
binary_4p4m6p4__52.p,137
binary_6m7m2p1__85.p,167
binary_2p7m1p4__13.p,37
binary_1p2p2m8__40.p,115
binary_9m6p5m6__354.p,449
binary_5p4p6m2__30.p,75
binary_2m5p5m8__120.p,261
binary_5p5m0m4__0.p,5
binary_2m5p6m0__0.p,1
binary_5p5m9m0__0.p,1
binary_8p8m6p0__96.p,111
binary_9p9p9p8__35.p,103
binary_5m1p8m4__52.p,113
binary_8p5m7p7__98.p,305
binary_7p7m4p3__59.p,129
binary_7p7m7m0__0.p,1
binary_4m2p5m6__78.p,199
binary_6p5m4p1__45.p,125
binary_5p5p3p7__20.p,95
binary_8m6p9p5__62.p,185
binary_9p3m8p4__100.p,173
binary_4m9p3p5__44.p,191
binary_1p8p2m7__77.p,205
binary_9p3p4p0__16.p,41
binary_7m9m6m7__2646.p,1757
binary_8m3p8m3__96.p,225
binary_0p8p4p7__19.p,43
binary_5p8p9m2__44.p,93
binary_6p5p0m3__33.p,103
binary_7m3p3p1__25.p,121
binary_5p5p5p6__21.p,85
binary_2p7m2m5__90.p,189
binary_1p3p4m6__48.p,109
binary_2m5p9m3__57.p,229
binary_5m5p1m8__208.p,309
binary_5m6m0p6__6.p,5
binary_9m6p6p4__64.p,227
binary_3m5m6m6__540.p,505
binary_9m7m0m6__0.p,5
binary_8p8p2m1__18.p,35
binary_6p5p6p8__25.p,81
binary_8p8p6m1__22.p,43
binary_9p3p6m4__72.p,123
binary_3m1m4p0__12.p,45
binary_3m9m2m1__54.p,101
binary_7p7m8p7__119.p,211
binary_5p5p7p5__22.p,101
binary_4p4m7p6__62.p,179
binary_6m7m8p7__343.p,307
binary_4p4p1p2__11.p,35
binary_4m2p9m7__119.p,309
binary_4m9p3p9__48.p,209
binary_2p7m4p3__39.p,135
binary_8m7m2p3__115.p,175
binary_2p7p0p1__10.p,29
binary_1p8p4m9__117.p,225
binary_1p3p7m1__11.p,27
binary_7p7p4m2__36.p,91
binary_6p6m4p7__55.p,135
binary_6p6m8m0__0.p,1
binary_6p6p7m0__0.p,1
binary_1p8p6p1__16.p,45
binary_8p5m9p5__122.p,301
binary_9p3p8m8__160.p,161
binary_1p3p7m4__44.p,127
binary_2m6m2m5__120.p,229
binary_4m3m2m6__144.p,211
binary_5m2m5m8__400.p,359
binary_3m9m2m5__270.p,293
binary_5p6m1m8__88.p,175
binary_9m7m2p8__134.p,259
binary_9p4m1m4__52.p,111
binary_8p9m1p4__21.p,45
binary_1p9m5p1__51.p,129
binary_3m5p1m7__112.p,273
binary_3m1p0m0__0.p,1
binary_8p5p0m8__104.p,151
binary_8m4m3m8__768.p,347
binary_4m9p9m4__180.p,249
binary_6p7p0m5__65.p,181
binary_7p7p7m6__126.p,213
binary_1p3p7m6__66.p,167
binary_3m5p2p2__19.p,113
binary_3m5p3m0__0.p,1
binary_4m3p0m3__36.p,123
binary_8p5p6m2__38.p,79
binary_3m6m0m3__0.p,5
binary_5p6m4p6__50.p,169
binary_2p7p4m9__117.p,281
binary_2m6m8p6__102.p,209
binary_5m2m6p4__64.p,209
binary_3m1p0m2__6.p,41
binary_1p9m5p3__53.p,159
binary_8m7m4m6__1344.p,457
binary_7m3m3m9__567.p,667
binary_9p4p2m5__75.p,203
binary_2m6p0p2__14.p,59
binary_4p0m2m7__56.p,171
binary_2p7p6m2__30.p,75
binary_6p7p8m4__84.p,153
binary_1p4m2m4__40.p,131
binary_6p8m1m0__0.p,1
binary_3m1p4m8__56.p,129
binary_4m3p0p2__14.p,67
binary_8m7p0p3__59.p,125
binary_3m1p4p3__10.p,41
binary_4p0m4p6__22.p,107
binary_2m6p7p9__28.p,133
binary_9p4p4m4__68.p,141
binary_1p9m5p8__58.p,179
binary_8p6m3m3__126.p,209
binary_2m0m0p8__8.p,5
binary_5p6m6p9__75.p,211
binary_3m6m1m7__126.p,221
binary_2m0m2m3__0.p,11
binary_2m0m4m0__0.p,1
binary_2m0p7p8__15.p,25
binary_7p7p9m5__115.p,303
binary_1p4m3p1__16.p,91
binary_3p8m7m7__539.p,861
binary_8m4m8m4__1024.p,279
binary_2m7m2p0__28.p,77
binary_9p4p7m2__40.p,93
binary_9p4p8m0__0.p,1
binary_3m6m1p1__19.p,61
binary_4p0m5p4__24.p,133
binary_7p8m1p2__17.p,43
binary_3m1p5m6__48.p,107
binary_2m1m6p3__15.p,61
binary_5m2m9p5__95.p,275
binary_4m3p7m4__76.p,203
binary_5m6m3m5__450.p,643
binary_3m1p6p6__15.p,39
binary_2m1p3p2__7.p,25
binary_6p8m5m4__280.p,225
binary_1p4m5m2__50.p,169
binary_4p4p3p5__16.p,75
binary_9m7m3m2__378.p,453
binary_5m2p1p0__11.p,49
binary_9p4p9m2__44.p,89
binary_2m7p9m2__46.p,117
binary_2m8m8m0__0.p,1
binary_2p7p7m9__144.p,273
binary_2p8m2m0__0.p,1
binary_4m3p9m2__42.p,125
binary_1p4m5p1__26.p,149
binary_8p9m6p9__111.p,195
binary_4p0m6m4__96.p,149
binary_7m3m7p1__148.p,365
binary_6p8m9m0__0.p,1
binary_3m9m4p6__114.p,245
binary_5m2p6p8__24.p,117
binary_1p4p0m5__25.p,123
binary_2m2m4m2__32.p,171
binary_8p6m4m5__280.p,283
binary_5p6p4m7__105.p,311
binary_9p5m6p5__89.p,185
binary_9p5m9m0__0.p,1
binary_8m4p1m5__165.p,281
binary_1p4p1m7__42.p,121
binary_3p8m7p6__83.p,281
binary_4p0m9m2__72.p,127
binary_5m2p7p2__19.p,103
binary_8p6p0p5__19.p,41
binary_5m6m6p0__180.p,271
binary_1p4p2p9__16.p,57
binary_4p4p6p5__19.p,67
binary_7p8m1p3__18.p,51
binary_8m7p4m6__360.p,359
binary_3m6m4m6__432.p,315
binary_1p4p5p7__17.p,63
binary_3m1p9p0__12.p,25
binary_5p6p4p7__22.p,89
binary_9p5p3p9__26.p,93
binary_9p5p7m0__0.p,1
binary_4m4m5p7__87.p,275
binary_1p4p8p6__19.p,53
binary_2m2m4p8__24.p,183
binary_5m2p9p3__22.p,121
binary_5m3m0p6__6.p,5
binary_9p5p8p1__23.p,57
binary_8m4p8p4__44.p,161
binary_5p6p8p9__28.p,103
binary_1p5m6m1__36.p,89
binary_3p8m8p2__90.p,189
binary_2m2p2p8__14.p,93
binary_5p7m2p1__25.p,77
binary_3p8p6p5__22.p,81
binary_2m9m5m3__270.p,445
binary_8p6p1m7__105.p,249
binary_5p8m1p2__15.p,33
binary_7p8m4p3__63.p,139
binary_6m7m9m6__2268.p,933
binary_5m6p1m8__248.p,289
binary_8m5m1p8__48.p,151
binary_4p4p6p9__23.p,69
binary_7m3m7p7__154.p,441
binary_2m2p3m3__21.p,161
binary_9m7m3p3__192.p,533
binary_9m0m0p1__1.p,5
binary_4p0m9m9__324.p,337
binary_3m6m6m8__864.p,301
binary_5m3p1m5__80.p,245
binary_9p5p9m8__184.p,231
binary_4p0p2p9__15.p,33
binary_8m5m2m1__80.p,133
binary_2m2p7p6__17.p,109
binary_3m9m5m3__405.p,691
binary_2m9m6p9__117.p,215
binary_5m6p5p3__38.p,199
binary_3m2m2m6__72.p,197
binary_6p8p1m6__90.p,163
binary_4p0p3m8__56.p,119
binary_4m4m6m3__288.p,473
binary_8p6p2m9__144.p,221
binary_1p5m7m9__378.p,423
binary_8m8m4p5__261.p,235
binary_5m3p5p4__24.p,153
binary_8p6p5m1__19.p,39
binary_4p0p3p9__16.p,51
binary_9p6m4p8__68.p,175
binary_2m2p7p7__18.p,125
binary_4p0p4m1__8.p,19
binary_4p4p8m7__112.p,213
binary_3p9m4m5__240.p,299
binary_2m9p1m2__38.p,93
binary_7p8m5p9__84.p,301
binary_4p1m3p1__16.p,85
binary_1p5m7p6__48.p,191
binary_3m6m9p1__163.p,289
binary_5m3p7m2__44.p,151
binary_2m3m4p2__26.p,151
binary_5m6p5p5__40.p,231
binary_1p5m8p7__55.p,127
binary_4p4p9p8__25.p,77
binary_8p6p5m6__114.p,201
binary_3m2m3p2__20.p,153
binary_1p5p6p4__16.p,61
binary_5p8m5m3__195.p,451
binary_1p5p7p0__13.p,31
binary_5m3p8p2__25.p,131
binary_2m9p3m8__168.p,229
binary_8p6p6m2__40.p,83
binary_8p6p9m0__0.p,1
binary_7m9m7m6__2646.p,1603
binary_0p8p6p0__14.p,19
binary_6m7m9p6__384.p,533
binary_7p8m6p6__96.p,251
binary_5p8p9p6__28.p,105
binary_7m3p4p6__31.p,137
binary_2p0m4p6__14.p,67
binary_3m6p4m6__132.p,217
binary_3p9m5m8__480.p,291
binary_9m7m5p4__319.p,539
binary_9m0m6m4__0.p,11
binary_2p0m5p4__14.p,67
binary_4p1m4m9__180.p,315
binary_6m7p2p1__45.p,155
binary_3m6p5p2__25.p,119
binary_3m2m8p9__57.p,201
binary_8m8p2p4__70.p,163
binary_3m2p0p1__7.p,51
binary_3m9m5m5__675.p,753
binary_3p9m7p3__87.p,193
binary_4m4m9m6__864.p,611
binary_4m5m0m7__0.p,5
binary_2p0m6m5__60.p,165
binary_3m6p6m2__48.p,133
binary_4p1p4m5__45.p,155
binary_2m3m7m3__126.p,391
binary_5m4m4m8__640.p,301
binary_2p0m6p0__12.p,37
binary_2p0p5m1__7.p,15
binary_4p1p4p8__17.p,45
binary_1p5p9p3__18.p,67
binary_6m7p3p4__49.p,201
binary_8p6p9m9__207.p,345
binary_9p6m8m9__1080.p,595
binary_3m7m1p2__23.p,83
binary_2p0p6m3__24.p,75
binary_4p2m2p4__16.p,81
binary_3m2p2m5__40.p,203
binary_5m6p6m7__252.p,529
binary_4p5m0m4__0.p,5
binary_3m2p3m1__9.p,63
binary_3p9m9p2__110.p,215
binary_3p9p0m0__0.p,1
binary_5m4m4p2__82.p,197
binary_9m7m8p3__507.p,371
binary_3p9p0p5__17.p,49
binary_9m0m8p0__0.p,7
binary_9m7p5m0__0.p,1
binary_9m1m2m0__0.p,1
binary_3m7m4p0__84.p,167
binary_2p0p8m9__90.p,167
binary_6m7p6p3__51.p,203
binary_2m3p4m7__70.p,243
binary_5m6p6p2__38.p,183
binary_8p7m3m4__180.p,227
binary_4p5m0m6__0.p,5
binary_3m2p4p6__16.p,111
binary_8m8p7m2__142.p,183
binary_8m9m0p4__4.p,5
binary_1p6p7m3__42.p,113
binary_8m5m3m7__840.p,861
binary_9p6m9p2__137.p,325
binary_4p2m9m8__432.p,267
binary_3p9p1m7__91.p,211
binary_5m4p1m8__168.p,259
binary_6m8m4m2__384.p,209
binary_9p6p2p2__19.p,55
binary_7p8p3m6__108.p,169
binary_3p9p7p0__19.p,47
binary_2p0p9m9__99.p,237
binary_4m0m1m2__0.p,9
binary_4m0m4m2__0.p,13
binary_2m3p5m6__66.p,227
binary_7m3m9m9__1701.p,1079
binary_2p1m5p0__15.p,51
binary_4m0p2m6__12.p,41
binary_9p6p9p5__29.p,97
binary_4p2m9p2__56.p,163
binary_1p6p7m8__112.p,169
binary_3m7m9p1__190.p,361
binary_4p2p4p9__19.p,57
binary_4m0p4m9__36.p,87
binary_4m0p5m0__0.p,1
binary_6m8p6p7__61.p,183
binary_6m9m0m4__0.p,5
binary_5m6p7m3__111.p,387
binary_4m5m3m7__420.p,751
binary_4p2p8p1__15.p,37
binary_3m2p6p0__12.p,69
binary_8m5m5p3__203.p,341
binary_3m9m6m7__1134.p,855
binary_9m7p5m6__408.p,505
binary_2m3p6m7__84.p,245
binary_4p5m3m5__135.p,321
binary_2p1m9m8__216.p,247
binary_3m9p1p5__33.p,135
binary_9m1m4m4__144.p,173
binary_7p9m3p7__55.p,165
binary_8m9m2m1__144.p,165
binary_2p1p3m4__24.p,89
binary_4m5m3p3__63.p,259
binary_3m9p2p6__35.p,139
binary_2p1p3p9__15.p,39
binary_1p7m4m6__192.p,227
binary_2m4m1m8__64.p,147
binary_3m7p0m7__147.p,307
binary_2p1p5p8__16.p,53
binary_6m9m3p2__164.p,335
binary_3m2p6p3__15.p,99
binary_8m5m6p2__242.p,291
binary_1p7m7p1__57.p,139
binary_4m5m4p3__83.p,195
binary_3m7p3m2__48.p,149
binary_2m4m8m4__256.p,243
binary_7p9m7p8__120.p,281
binary_1p7p4p9__21.p,63
binary_4m5m4p4__84.p,217
binary_4p3m9m5__315.p,537
binary_5m6p9m9__351.p,589
binary_5m7m0p8__8.p,5
binary_3m9p9m7__252.p,459
binary_3p0m0p7__7.p,5
binary_6m9m3p3__165.p,337
binary_4p5m9p6__87.p,265
binary_3p0m3m3__27.p,141
binary_4p5p2m5__55.p,183
binary_2m4p7m6__90.p,225
binary_4m5m4p6__86.p,217
binary_3p0m4m2__24.p,89
binary_8m5m7p3__283.p,447
binary_4p3m9p4__67.p,237
binary_4p3p0p2__9.p,27
binary_7p9m9p0__144.p,219
binary_9m7p6m7__483.p,907
binary_9m8m0m6__0.p,5
binary_6m9m3p7__169.p,379
binary_9m8m0p6__6.p,5
binary_9m1m8p0__72.p,127
binary_9m1p5p6__20.p,57
binary_9m1p8p2__19.p,39
binary_4m5m5p7__107.p,335
binary_8m5m9p6__366.p,411
binary_7p9p1p8__25.p,71
binary_9m8m1m8__576.p,261
binary_4m5m7m1__140.p,335
binary_6m9m6m2__648.p,369
binary_8m5p1p8__49.p,163
binary_9m2m6m9__972.p,467
binary_7p9p5m8__168.p,227
binary_5m7m5m6__1050.p,953
binary_4p5p3p6__18.p,73
binary_4m5p8m6__168.p,323
binary_4m6m0m6__0.p,5
binary_8m5p4m8__352.p,275
binary_3p0m8m4__96.p,137
binary_9m8m5p9__369.p,463
binary_6m9p2m5__280.p,389
binary_9m2m7p3__129.p,289
binary_6m9p2p5__61.p,185
binary_6p0m0m6__0.p,5
binary_4m6m5m4__480.p,315
binary_6p0p0m4__24.p,73
binary_6p0p3p5__14.p,43
binary_6p0p5m0__0.p,1
binary_9m8p8m8__640.p,327
binary_9m2p7p1__26.p,101
binary_8m9m5m7__2520.p,1269
binary_7m9m7m7__3087.p,2549
binary_0p9m0m3__0.p,5
binary_5p9m1p0__14.p,25
binary_7m3p5m2__52.p,155
binary_5m7m9p1__316.p,571
binary_3p0p0m0__0.p,1
binary_4p5p4m4__52.p,137
binary_8m9p0m4__288.p,207
binary_6p0p5m7__77.p,221
binary_4m6m7p2__170.p,329
binary_8m9p2p0__74.p,147
binary_6p0p7m4__52.p,115
binary_6p0p7p7__20.p,67
binary_4m6p0m8__192.p,191
binary_8m9p4p3__79.p,197
binary_6p1m1m4__28.p,89
binary_5m7p0m3__105.p,353
binary_9m8p9m3__243.p,539
binary_4p5p6p2__17.p,65
binary_4m6p0p5__29.p,105
binary_9m3m2p0__54.p,101
binary_3p0p2m6__30.p,99
binary_8m9p5p9__86.p,259
binary_6p1m5p9__44.p,217
binary_8p0m1m9__72.p,127
binary_8p0m3p0__24.p,49
binary_9m9p0p4__85.p,225
binary_6p1m8p4__60.p,149
binary_8p0m5p0__40.p,93
binary_5m7p5m4__160.p,299
binary_4p6m2p6__26.p,89
binary_9m3m8p8__224.p,355
binary_3p0p9m4__48.p,101
binary_4m7m9p9__261.p,437
binary_7m9m7p7__448.p,959
binary_0p9m4p7__43.p,135
binary_7m3p5p9__35.p,165
binary_5m7p8m2__86.p,223
binary_5p9m8m6__672.p,419
binary_9m9p4p5__90.p,319
binary_9p0m1p7__16.p,35
binary_3p1m6p3__27.p,97
binary_9m3p3p1__31.p,115
binary_9m3p9m4__144.p,225
binary_9p0m5m1__45.p,121
